"pathway","pval","padj","log2err","ES","NES","size","leadingEdge","analysis","direction","tested_sets","pathway_id","pathway_name"
"hsa01524 Platinum drug resistance",0.300801299804291,0.46835458001551,0.014625211798045,0.286449450778502,1.09562246382654,53,"BAX;BIRC5;ERCC1;AKT1;MDM2;MAPK3;BID;SLC31A1;PIK3R3;MGST3;GSTO1;ATP7A;TOP2A;REV3L;BCL2;MAPK1;PIK3R2;CDKN1A;PIK3R1;BRCA1;MLH1;XPA;BBC3;XIAP;BIRC2","reference95","Up",348,"hsa01524","Platinum drug resistance"
"hsa02010 ABC transporters",0.535027002357952,0.674599263842636,0.0103115901263639,0.330338892847363,0.942657740869707,16,"ABCA1;ABCD3;TAP1;TAP2;ABCB10","reference95","Up",348,"hsa02010","ABC transporters"
"hsa03008 Ribosome biogenesis in eukaryotes",0.0044900813367193,0.0422310352750896,0.130724463025558,0.41164640786545,1.64571115887582,66,"EIF6;UTP4;GTPBP4;DKC1;RRP7A;IMP3;NXT1;POP1;RAN;NOP10;RIOK1;IMP4;GNL3L;UTP18;POP7;MDN1;WDR36;GNL2;HEATR1;NOP56;NHP2;GAR1;POP4;RPP30;CSNK2A2;NOP58;NAT10;WDR43;SBDS;TCOF1;SNU13;RPP25L;EFL1;FBL;WDR3;CSNK2A1;FCF1","reference95","Up",348,"hsa03008","Ribosome biogenesis in eukaryotes"
"hsa03010 Ribosome",2.83662575094611e-10,9.87145761329247e-08,0.364793045891048,0.47690998436269,2.22410370062128,167,"MRPL15;MRPS18A;RPL26L1;MRPS2;MRPS23;RPLP1;MRPL37;RPL30;MRPL33;RPL39L;RPL8;RPS16;UBA52;RPL7;AURKAIP1;MRPL36;MRPS6;RPS7;RPS13;RPS6;RPL4;RPLP0;RPL21;RPS27L;MRPL13;MRPS30;RPLP2;RPL23A;MRPL27;MRPL2;RPS28;MRPL14;RPL5;RPS27A;RPL18A;MRPL54;RPS25;RPL39;RPS24;RPL19;RPS4X;RPS3A;RPS15A;MRPL55;RPL37;MRPS27;MRPS7;MRPL58;MRPS26;RPS3;RPL3;RPL14;MRPL47;MRPL40;MRPL20;MRPL11;RPL23;RPS17;RPS14;RPL11;RPL27;RSL24D1;RPL18;MRPL51;RPL9;MRPL50;MRPL3;RPL35A;RPS27;RPS20;MRPL45;RPS21;RPS19;RPL38;RPL24;RPS9;RPS2;RPL15;RPL22;RPS29;RPL27A;RPL7A;MRPL49;RPL22L1;MRPL10;RPL36A;MRPL21;RPL12;RPL32;RPS12;MRPL19;FAU;RPSA;RPS23;GADD45GIP1;RPL35;RPL37A;RPL10A;RPL17;RPL13A;RPL34;RPL6;DAP3;CHCHD1;RPS4Y1;RPL36","reference95","Up",348,"hsa03010","Ribosome"
"hsa03013 Nucleocytoplasmic transport",0.864900134121144,0.898463422907935,0.00675332724300545,0.187341742366059,0.80399791838006,97,"EIF4A3;ALYREF;NXT1;RAN;PHAX;MAGOH;SUMO1;SUMO2;IPO7;KPNB1;EEF1A1;SRRM1;KPNA4;IPO5;NDC1;RANGAP1;KPNA2;XPO6;RNPS1;POM121;PYM1;KPNA1;SEH1L;SUMO3;THOC6;NUP188;MAGOHB;NUP153;THOC7;UBE2I","reference95","Up",348,"hsa03013","Nucleocytoplasmic transport"
"hsa03015 mRNA surveillance pathway",0.593832116788321,0.710149747911807,0.00928955876136354,0.224977233499621,0.930852275054682,79,"EIF4A3;ALYREF;PPP1CC;NXT1;PABPC1;DAZAP1;PPP2R5C;MAGOH;GSPT1;PABPC4;NUDT21;SRRM1;PELO;PPP1CA;CSTF1;SSU72;RNPS1;PYM1;PPP1CB;ETF1;PPP2R2D;SMG5;MAGOHB","reference95","Up",348,"hsa03015","mRNA surveillance pathway"
"hsa03018 RNA degradation",0.303115207373272,0.468818187403994,0.0145442340526642,0.273680529128687,1.09055576296318,65,"HSPD1;PNPT1;ENO1;TOB2;PFKP;TENT4A;LSM5;PABPC1;DCP2;MPHOSPH6;TENT4B;EXOSC4;LSM3;PABPC4","reference95","Up",348,"hsa03018","RNA degradation"
"hsa03020 RNA polymerase",0.896179370852237,0.914576014828675,0.00674196852113182,0.211314941176888,0.704679858986911,29,"POLR1B;POLR2D;POLR3H;POLR2C;POLR3K;POLR2L;POLR2H;POLR2I;POLR2B;POLR1E;POLR1D;POLR2K;POLR3C;POLR2G;POLR3E;POLR2J2","reference95","Up",348,"hsa03020","RNA polymerase"
"hsa03022 Basal transcription factors",0.930969108955057,0.947301900340234,0.00644074407373055,0.193928280011669,0.685428479184693,37,"TAF4B;TAF5L;GTF2H3;TAF10;TAF9B","reference95","Up",348,"hsa03022","Basal transcription factors"
"hsa03030 DNA replication",0.00637393767705382,0.0554532577903683,0.11029859811815,0.495112438396353,1.7058223782696,33,"MCM4;PCNA;FEN1;RFC4;POLD3;POLE3;POLA1;RFC2;MCM6;POLD1;POLE;MCM2;RPA2;POLA2;MCM5;RNASEH2A;MCM3;LIG1;RFC5;RPA3;PRIM1;RFC3","reference95","Up",348,"hsa03030","DNA replication"
"hsa03040 Spliceosome",0.00418649586717716,0.0414058209774849,0.133506896851075,0.340573898473314,1.54087611046241,135,"EIF4A3;ALYREF;PPIH;SNRPD1;LSM5;HNRNPA1;PUF60;TXNL4A;SNRPB;SRSF3;MAGOH;TCERG1;HNRNPC;SRSF2;SRSF6;HNRNPA3;RBM17;CHERP;SNRPC;BUD13;LSM3;SRSF9;XAB2;RP9;SF3B6;BUD31;SF3A3;SNRPB2;SNRPA1;LSM4;PCBP1;SNRPF;PQBP1;SNRPD2;SRSF7;U2SURP;PHF5A;SNRPE;DDX5;DDX23;PRPF40A;SNU13;THOC6;SRSF5;RBM22;SMNDC1;MAGOHB;LSM2;THOC7;SF1;SLU7;GPKOW;PRPF6;SF3A2;HNRNPU;HNRNPK;PRPF19;PPIE;TRA2B;SF3B4;HNRNPM;FUS;PRPF38B;ZMAT2;SNRPG;PRPF3","reference95","Up",348,"hsa03040","Spliceosome"
"hsa03050 Proteasome",0.0103462291689761,0.066675699088957,0.0860530273863314,0.44155743864125,1.61456159395796,43,"ADRM1;PSMC5;PSMB9;PSMB1;PSMC1;PSMB3;PSMB7;PSMD8;PSME2;PSMD2;PSMA7;PSMD12;PSMD7;POMP;PSMB5;SEM1;PSMC3;PSMA4;PSMD14;PSME4;PSMB2;PSMA3","reference95","Up",348,"hsa03050","Proteasome"
"hsa03060 Protein export",0.0469481808984975,0.167625311907223,0.0402510197373682,0.436503872342354,1.46762879736495,30,"GET4;SRP72;SPCS1;SGTA;SEC11A;SRP68;SRP9;SPCS3;SRPRB;GET3;SRPRA;GET1","reference95","Up",348,"hsa03060","Protein export"
"hsa03082 ATP-dependent chromatin remodeling",0.415075046561735,0.580104884351341,0.0118955232532917,0.246104483128463,1.02025022743947,80,"CHRAC1;ACTB;BPTF;ACTG1;POLE3;YEATS4;MRGBP;HDAC2;BAZ1A;BAZ1B;MBD2;RBBP7;ACTR5;BCL7B;UCHL5;SMARCD2;MTA2","reference95","Up",348,"hsa03082","ATP-dependent chromatin remodeling"
"hsa03083 Polycomb repressive complex",0.260449924767881,0.435361082206783,0.0158640530440128,0.274250331173159,1.11781719706963,73,"EZH2;TFDP1;CBX2;FOXK2;SUZ12;UBE2D3;PHF19;HDAC2;SKP1;RBBP7;PHC2;UBE2D2;RING1;SCML2;YAF2;L3MBTL1;UBE2D4;CBX3;CBX4;ASXL1;EED;FBRS;WDR5;TEX10;FOXK1;LCOR;JARID2;L3MBTL2;SCMH1;BCOR;PCGF5;EP300;AURKB;HDAC1;AEBP2;UBE2D1;PCGF1;CSNK2B;RBBP4;CBX6;RNF2","reference95","Up",348,"hsa03083","Polycomb repressive complex"
"hsa03250 Viral life cycle - HIV-1",0.427716370308882,0.593009150866498,0.0130761395431777,-0.257362852903687,-1.01357789961939,55,"CXCR4;CD4;MAP1A;SERINC5;MLLT3;APOBEC3D;TRIM5;SERINC3;CCNT2;TNPO3;BICD1","reference95","Down",348,"hsa03250","Viral life cycle - HIV-1"
"hsa03266 Virion - Herpesvirus",0.682881697438217,0.774080881786643,0.00914918757965187,-0.400584795321637,-0.818596810748135,5,"PILRB;ITGA5;IDE;IGF2R;TNFRSF14","reference95","Down",348,"hsa03266","Virion - Herpesvirus"
"hsa03272 Virion - Hepatitis viruses",0.533088235294118,0.674598930481283,0.0103131203018886,0.315503185006913,0.944912852032667,19,"CD63;CHMP1A;CD81;VPS4A;LAMP1","reference95","Up",348,"hsa03272","Virion - Hepatitis viruses"
"hsa03273 Virion - Lassa virus and SFTS virus",0.592908924256312,0.710149747911807,0.01022908424643,-0.39301900615641,-0.892913364422714,7,"PCDH9;DAG1;LAMP2","reference95","Down",348,"hsa03273","Virion - Lassa virus and SFTS virus"
"hsa03320 PPAR signaling pathway",0.980096941620555,0.981135700015368,0.00703330467148313,-0.168984531985258,-0.580154203875647,30,"SCD;ACSBG1;PPARA;ACSL1;ACAA1;SLC27A5;ACSL3;PDPK1;HMGCS1;ACSL6;ACOX3;RXRB;PLIN2","reference95","Down",348,"hsa03320","PPAR signaling pathway"
"hsa03410 Base excision repair",0.223613529433557,0.405299522098322,0.0174134280729378,0.323101990528828,1.16865975868075,41,"PCNA;FEN1;RFC4;POLD3;POLE3;RFC2;POLD1;POLE;POLG","reference95","Up",348,"hsa03410","Base excision repair"
"hsa03420 Nucleotide excision repair",0.271347944000586,0.44038268997303,0.0154759861196257,0.285614163636111,1.11521899078971,58,"PCNA;RFC4;POLR2D;ERCC1;DDB2;POLD3;POLE3;GTF2H3;RFC2;POLR2C;CUL4A;POLD1;POLE;RBX1;RPA2;POLR2L;POLR2H;ERCC4;XPA;ERCC6;POLR2I;POLR2B;ERCC3;LIG1;RFC5;POLR2K;RPA3;GTF2H5;RFC3","reference95","Up",348,"hsa03420","Nucleotide excision repair"
"hsa03430 Mismatch repair",0.0621075724336183,0.191158848762697,0.0350191475956127,0.472469969546409,1.45365655827397,21,"PCNA;RFC4;POLD3;RFC2;POLD1;RPA2;PMS2;MLH1;LIG1;RFC5;RPA3;RFC3;MLH3","reference95","Up",348,"hsa03430","Mismatch repair"
"hsa03440 Homologous recombination",0.166654202811846,0.339155921511826,0.0206255716584938,0.36365076869856,1.24255185082004,32,"RBBP8;RAD51C;BRCA2;POLD3;BRIP1;TOP3A;POLD1;SEM1;RPA2","reference95","Up",348,"hsa03440","Homologous recombination"
"hsa03450 Non-homologous end-joining",0.847185088992438,0.889080653740299,0.007225705586365,0.268015029866627,0.704685600168493,12,"FEN1;PRKDC","reference95","Up",348,"hsa03450","Non-homologous end-joining"
"hsa03460 Fanconi anemia pathway",0.289169608025265,0.461610199966936,0.015027150226474,0.309415993223438,1.11264333471582,40,"USP1;RAD51C;BRCA2;ERCC1;ATRIP;REV1;CENPS;BRIP1;TOP3A;WDR48;FANCI;UBE2T;REV3L;RPA2;PMS2;ERCC4;BRCA1;MLH1","reference95","Up",348,"hsa03460","Fanconi anemia pathway"
"hsa04010 MAPK signaling pathway",0.0450469760297217,0.166949541284404,0.0401197936899908,0.282829367276399,1.30566408468637,156,"MYC;FOS;GADD45B;TGFB1;RELA;PTPN7;RASGRP1;FLT1;RPS6KA5;MAPK9;NFATC3;PPP3R1;MAP2K3;AKT1;PRKCA;MAPK3;MYD88;RAP1A;MAP3K11;RELB;DUSP6;CDC25B;FLT3LG;RAP1B;MAP3K3;MAP3K1;NFKB2;RASA2;TGFBR1;MAP3K7;ARRB1;GRB2;GNA12;ATF4;RPS6KA3;RAC1;MAP4K2;NFKB1;MAP3K2;ELK1;IKBKG;NRAS;MAP4K4;RRAS2;FLNA;MKNK2;MAPKAPK3;MAPKAPK5;MAPK1;PPP3CC;MAP2K6;RASGRP2;STK3;MAPK8IP1;BRAF;MAP2K1;PRKACB;TNFRSF1A","reference95","Up",348,"hsa04010","MAPK signaling pathway"
"hsa04012 ErbB signaling pathway",0.626548413105622,0.729226915587814,0.00895112061330019,0.232238765405062,0.906807555619893,58,"STAT5A;MYC;MAPK9;AKT1;PRKCA;MAPK3","reference95","Up",348,"hsa04012","ErbB signaling pathway"
"hsa04014 Ras signaling pathway",0.0973830350985445,0.262682286520819,0.0270975912426349,0.286283006561573,1.24864748830948,107,"RELA;RASGRP1;FLT1;CALM1;GNG4;MAPK9;RALA;AKT1;PRKCA;GNG5;MAPK3;CALM3;RAP1A;ETS2;REL;FLT3LG;RAP1B;GNB1;RASSF5;ARF6;PIK3R3;RASA2;GRB2;ETS1;RAC1;NFKB1;RALB;ELK1;IKBKG;LAT;NRAS;RRAS2;PLA2G12A;MAPK1;PIK3R2;RALBP1;RASGRP2;PIK3R1;GNG2;GNB2;MAP2K1","reference95","Up",348,"hsa04014","Ras signaling pathway"
"hsa04015 Rap1 signaling pathway",0.00165809571055982,0.0225918036491512,0.203925512082896,0.389264102000283,1.67057017702324,97,"SIPA1L1;SKAP1;ACTB;ACTG1;FLT1;CALM1;ITGB1;LCP2;ID1;RALA;MAP2K3;AKT1;PRKCA;RAPGEF1;ITGB2;ADCY7;SIPA1;MAPK3;CALM3;GNAS;RAP1GAP;RAP1A;PRKD2;GNAI2;RAP1B;RASSF5;PIK3R3","reference95","Up",348,"hsa04015","Rap1 signaling pathway"
"hsa04020 Calcium signaling pathway",0.137683559677597,0.301462326572396,0.0226895220994245,0.308231045691395,1.23226939847874,66,"FLT1;CALM1;VDAC1;NFATC3;ORAI1;SLC25A5;PPP3R1;PRKCA;ATP2A2;ADCY7;CALM3;GNAS;VDAC2;ATP2B1;SLC25A6;CD38;ORAI3","reference95","Up",348,"hsa04020","Calcium signaling pathway"
"hsa04022 cGMP-PKG signaling pathway",0.204416058394161,0.384523180114421,0.0181662567926491,0.27906153803193,1.15462824178482,79,"ATP1B3;CALM1;VDAC1;ATP1A1;PPP1CC;NFATC3;SLC25A5;PPP3R1;AKT1;ATP2A2;ADCY7;CREB3L3;MAPK3;CALM3;VDAC2;ATP2B1;GNAI2","reference95","Up",348,"hsa04022","cGMP-PKG signaling pathway"
"hsa04024 cAMP signaling pathway",0.164688319254297,0.338905935278153,0.0204596761565516,0.282671721241771,1.18750877972943,86,"FOS;RELA;ATP1B3;CALM1;ATP1A1;PPP1CC;MAPK9;ORAI1;AKT1;ATP2A2;ADCY7;CREB3L3;MAPK3;CALM3;GNAS;RAP1A;ATP2B1;GNAI2;RAP1B","reference95","Up",348,"hsa04024","cAMP signaling pathway"
"hsa04060 Cytokine-cytokine receptor interaction",0.0281634619596163,0.125465971432951,0.0565495992738682,-0.353578322777044,-1.44737425969748,66,"CXCR4;TNFSF8;GDF10;CXCL3;CD4;TNF;TNFRSF21;CXCL2;ACVR2B;BMPR2;CXCL8","reference95","Down",348,"hsa04060","Cytokine-cytokine receptor interaction"
"hsa04061 Viral protein interaction with cytokine and cytokine receptor",0.0497310680440536,0.17135011078671,0.0417818482848382,-0.443378382242308,-1.4698982996346,26,"CXCR4;CXCL3;TNF;CXCL2;CXCL8;IL6ST","reference95","Down",348,"hsa04061","Viral protein interaction with cytokine and cytokine receptor"
"hsa04062 Chemokine signaling pathway",0.560404142826103,0.682897505411766,0.00963722915161571,0.219066230368462,0.951109503292224,104,"RELA;CXCR3;XCL1;GNG4;STAT3;AKT1;GRK6;GNG5;ADCY7;MAPK3;RAP1A;ITK;JAK3;PXN;GNAI2;RAP1B;GNB1;PIK3R3;ROCK1;ARRB1;GRB2;RAC1;NFKB1;IKBKG;CCR7;NRAS;NCF1;MAPK1;PIK3R2;STAT2;RASGRP2;PIK3R1;GNG2;GNB2;BRAF;MAP2K1;PRKACB;CDC42;FGR;CCL5;HRAS;STAT1;GNAI3;GRK2","reference95","Up",348,"hsa04062","Chemokine signaling pathway"
"hsa04064 NF-kappa B signaling pathway",0.540230388506855,0.676259623022969,0.0112752118898967,-0.233643846149826,-0.956422006298209,66,"CXCL3;TNF;TICAM1;CXCL2;BIRC3;TNFAIP3;CXCL8","reference95","Down",348,"hsa04064","NF-kappa B signaling pathway"
"hsa04066 HIF-1 signaling pathway",0.00141327984011356,0.0204925576816466,0.203925512082896,0.424395556632772,1.7108450388623,69,"LDHA;RELA;ENO1;FLT1;STAT3;IFNGR2;ALDOA;ARNT;PFKP;AKT1;PRKCA;PGK1;LDHB;PDHA1;MAPK3;HK1;GAPDH;TFRC;EIF4E2;RPS6;PIK3R3;ELOC;EGLN2;NFKB1;RBX1;TIMP1;RPS6KB1;BCL2;MKNK2;MAPK1;PIK3R2;PDHB;CDKN1A;ELOB;PIK3R1;MAP2K1","reference95","Up",348,"hsa04066","HIF-1 signaling pathway"
"hsa04068 FoxO signaling pathway",0.324464421647878,0.486696632471816,0.0138172080621586,0.24873312689514,1.0674658713545,97,"HOMER3;GADD45B;TGFB1;TNFSF10;STAT3;MAPK9;AKT1;SOD2;KLF2;PLK4;MDM2;MAPK3;ATG12;RBL2;PLK3;PRKAG2;CDKN2D","reference95","Up",348,"hsa04068","FoxO signaling pathway"
"hsa04070 Phosphatidylinositol signaling system",0.0701415135800299,0.202256986487141,0.0355372703296103,-0.321560018026149,-1.32354163613191,68,"INPP4B;PPIP5K1;PIK3C3;IP6K2;ITPR1;DGKA;PIP4K2B;DGKH;INPP5F;IP6K1;PLCD1;PIP5K1C;PIP4K2A;PLCB1;PI4KB;PTEN;CALML4","reference95","Down",348,"hsa04070","Phosphatidylinositol signaling system"
"hsa04071 Sphingolipid signaling pathway",0.0570200990387416,0.185448546406375,0.0358872742659377,0.317636720216627,1.3343973439037,86,"RELA;BAX;SGMS1;MAPK9;CERS4;AKT1;PRKCA;MAPK3;SPTLC1;PPP2R5C;BID;GNAI2;NSMAF;PIK3R3;ROCK1;DEGS1;GNA12;RAC1;NFKB1;S1PR4;GNA13;NRAS;SPTLC2;BCL2;MAPK1;S1PR1;PIK3R2;ORMDL1;SMPD1;PPP2R2D;PIK3R1;MAP2K1;ORMDL2;SPTSSA;TNFRSF1A;CERS2","reference95","Up",348,"hsa04071","Sphingolipid signaling pathway"
"hsa04072 Phospholipase D signaling pathway",0.756172703666212,0.824915676726777,0.0089174103963995,-0.204123293796445,-0.855098590991379,74,"INSR;PIK3R5;CXCL8;GAB1;TSC1;AKT3;DGKA;DGKH;PTK2B;PIP5K1C;AGPAT5;MTOR;SOS1;PIK3CG;PLCB1","reference95","Down",348,"hsa04072","Phospholipase D signaling pathway"
"hsa04080 Neuroactive ligand-receptor interaction",0.052018130800777,0.175750577851169,0.0410654004009152,-0.400655743059891,-1.42863102661488,35,"GABBR1;HRH2;P2RX1;TSHR;NR3C1;PTGER4;TSPO;THRA","reference95","Down",348,"hsa04080","Neuroactive ligand-receptor interaction"
"hsa04081 Hormone signaling",0.143016055471096,0.309127871453053,0.0223176424511208,0.331800788471626,1.24661031428472,49,"STAT5A;GNG4;STAT3;GNG5;ADCY7;GNAS;SLC40A1;ADIPOR2;GNAI2;GNB1;SLC16A10;PIK3R3;GNA12;STK11;ADIPOR1;GNA13;PIK3R2;APPL1;SMAD5;PIK3R1;GNG2;GNB2;GNA15;PRKACB","reference95","Up",348,"hsa04081","Hormone signaling"
"hsa04082 Neuroactive ligand signaling",0.188551559111643,0.366569511569004,0.0192649507272617,0.359569269257598,1.21912866200848,31,"P2RY11;GNG4;PRKCA;GNG5;ADCY7;GNAS;GNAI2;OGFRL1;GNB1","reference95","Up",348,"hsa04082","Neuroactive ligand signaling"
"hsa04110 Cell cycle",0.000632483884373849,0.011005219588105,0.213878881440171,0.370518442174495,1.65855070860583,127,"MYC;MCM4;GADD45B;TGFB1;PCNA;TFDP1;YWHAB;CDK4;CDT1;ORC6;E2F1;RAD21;ANAPC13;CUL1;FBXO5;MDM2;YWHAZ;PPP2R5C;RBL2;CDC25B;MAD2L1;CDC26;CDKN2D;PRKDC;HDAC2;SMC3;PLK1;ORC4;RBL1;SKP1;YWHAQ;MCM6;STAG2;CDK2;ANAPC11;SMAD2;MCM2;MAD2L2;RB1;SGO1;RBX1;KNL1","reference95","Up",348,"hsa04110","Cell cycle"
"hsa04114 Oocyte meiosis",0.00869152393820984,0.0623503709804309,0.093391749940182,0.375094691980583,1.55499176585405,80,"YWHAB;CALM1;PPP1CC;PPP3R1;ANAPC13;CUL1;FBXO5;ADCY7;MAPK3;FBXW11;YWHAZ;CALM3;PPP2R5C;MAD2L1;CDC26;SMC3;PLK1;SKP1;YWHAQ;CDK2;ANAPC11;RPS6KA3;PPP1CA;SLK;MAD2L2;SGO1;RBX1","reference95","Up",348,"hsa04114","Oocyte meiosis"
"hsa04115 p53 signaling pathway",0.53132721171221,0.674598930481283,0.010140873106151,0.248920110094035,0.956079507378424,54,"GADD45B;BAX;CDK4;EI24;CD82;DDB2;RRM2;MDM2;BID;PPM1D","reference95","Up",348,"hsa04115","p53 signaling pathway"
"hsa04120 Ubiquitin mediated proteolysis",0.328023067219319,0.487829176890269,0.0136778045029281,0.236952782143518,1.05959153920672,126,"UBE2J2;UBE2Z;DDB2;ANAPC13;CUL1;MDM2;FBXW11;UBA2;UBE2D3;UBE2M;CDC26;UBE2E3;UBA52;MAP3K1;ELOC;SKP1;CUL4A;UBE2A;UBE2K;UBE2D2;UBC;RPS27A;ANAPC11;WWP2;NEDD4L;UBE2S;RCHY1;UBE2L6;UBE2D4;SMURF2;UBE3A;UBR5;RBX1;SOCS3;KEAP1","reference95","Up",348,"hsa04120","Ubiquitin mediated proteolysis"
"hsa04122 Sulfur relay system",0.312400233599377,0.473921728708159,0.0147574437042794,0.575865116468125,1.15387722501497,5,"MOCS2;URM1;CTU2","reference95","Up",348,"hsa04122","Sulfur relay system"
"hsa04130 SNARE interactions in vesicular transport",0.0134417808219178,0.0766859513791491,0.0812250140840898,-0.48677349237235,-1.64354183521434,28,"BET1;STX7;VAMP2;VAMP4;STX2;BET1L;STX17;GOSR2;STX8;USE1;VTI1B;VAMP8;VAMP5;VTI1A;SNAP23;STX16;VAMP3;VAMP7;VAMP1;STX18","reference95","Down",348,"hsa04130","SNARE interactions in vesicular transport"
"hsa04136 Autophagy - other",0.218893317903219,0.403041664710689,0.0191302148483319,-0.347838801603244,-1.1841879267738,29,"PIK3C3;GABARAPL1;ATG10;GABARAP;PIK3R4;MTOR;ATG2B;ATG4C;ATG5;ATG4B;RPTOR;ATG13","reference95","Down",348,"hsa04136","Autophagy - other"
"hsa04137 Mitophagy - animal",0.0343894051364601,0.144186903463712,0.0466237445123315,0.336555532549785,1.40052237077099,82,"OPTN;RELA;TOMM40;MAPK9;E2F1;RAB7A;MTX1;TFE3;UBA52;SP1;TOMM70;FUNDC1;UBC;MFN2;MUL1;RPS27A;ATF4;AMFR;SMURF2;TOMM20;NRAS;FKBP8;RRAS2;CSNK2A2;PHB2;BCL2L13;CCZ1;CALCOCO2;CSNK2A1;RAB5A;SAMM50;HRAS;RABGEF1;TAX1BP1","reference95","Up",348,"hsa04137","Mitophagy - animal"
"hsa04140 Autophagy - animal",0.421900452488688,0.587285429864253,0.0134763516606347,-0.216278580347646,-1.01209358403937,143,"SMCR8;UVRAG;PIK3C3;DDIT4;ITPR1;RAB33B;STX7;GABARAPL1;TSC1;AKT3;ATG10;PLEKHM1;SQSTM1;EIF2AK4;ATG14;PRKCD;GABARAP;PIK3R4;BAD;AMBRA1;EPG5;TRAF6;RRAGB;MTOR","reference95","Down",348,"hsa04140","Autophagy - animal"
"hsa04141 Protein processing in endoplasmic reticulum",0.191142775311471,0.367501026565701,0.0186615118406622,0.248349795442032,1.13791606440923,148,"CALR;BAX;UBQLN4;MAPK9;BCAP31;UBE2J2;ERO1A;RPN2;P4HB;CUL1;PRKCSH;OSTC;DDOST;PDIA6;UBE2D3;HSP90B1;STT3B;SSR1;DNAJA2;HSP90AB1;RRBP1;SKP1;PPP1R15A;DERL1;UBE2D2;UBXN2A;HSPBP1;UFD1;ATF4;ERP29;SSR2;LMAN2;PDIA3;AMFR;UBE2D4;KRTCAP2;SAR1A;TRAM1;RBX1;ERLEC1","reference95","Up",348,"hsa04141","Protein processing in endoplasmic reticulum"
"hsa04142 Lysosome biogenesis",0.0349539243724182,0.144809115257161,0.0454073575411729,0.276471543165971,1.31124097361815,188,"LAPTM4B;CTSW;CTSG;CTSC;CD63;CTSA;RRAGC;LAPTM5;PLA2G15;RAB7A;CLN6;AP3S1;IDUA;CD164;SNAP29;ATP6V0D1;ATP6V0E1;TFE3;GLA;PPT1;LAMP1;ATP6V0C;FIG4;CLTB;ATP6V1A;ATP6V0A4;NPC1;M6PR;CLTC;NEU1;GGA3;HEXB;VPS29;BLOC1S2;NPC2;BLOC1S6;LAPTM4A;TTI1;CTSF;SNAPIN;ATP6V1G1;AP5Z1;ARL8A;KXD1;AP4S1;GNS;TLR9;VPS35;VPS13C;VPS18;OSBPL5;SMPD1;ATP6AP1;AP4E1;AP3B1;VPS26B","reference95","Up",348,"hsa04142","Lysosome biogenesis"
"hsa04144 Endocytosis",0.507239211808744,0.661120770447351,0.0101626693184624,0.207158951953819,0.979253271155076,183,"IL2RA;SH3KBP1;SNX5;HLA-C;HLA-E;GRK6;RAB7A;HLA-B;MDM2;BIN1;ARPC2;RAB4A;SH3GL1;CHMP1A;HLA-A;ARF5;VPS4A;TFRC;ACTR3;VPS25;ARF6;EHD4;SNF8;CLTB;CYTH1;ASAP1;TGFBR1;ARRB1;ARFGAP1;CLTC;CHMP5;RAB8A;KIF5B;EPS15;VPS29;SMAD2;RAB35;STAM2;NEDD4L;CHMP2B;ACTR3C;ARPC5;RAB10;SMURF2","reference95","Up",348,"hsa04144","Endocytosis"
"hsa04145 Phagocytosis",0.0602409638554217,0.191088964692572,0.03460710824091,0.28332142117935,1.28514689726599,138,"CTSG;CD63;ACTB;MRC2;CALR;ACTG1;TUBA1B;TUBA4A;ITGB1;TUBA1C;HLA-C;HLA-E;RAB7A;HLA-B;ITGB2;ATG12;TAP1;HLA-A;ATP6V0D1;CYBA;ATP6V0E1;TAP2;LAMP1;DYNLL2;DCTN5;ATP6V0C;PIK3R3;ATP6V1A;TUBB;ATP6V0A4;M6PR","reference95","Up",348,"hsa04145","Phagocytosis"
"hsa04146 Peroxisome",0.599933611182827,0.714989372231589,0.00929167505641438,0.23866523129205,0.920542865456539,55,"ABCD3;EPHX2;PRDX5;PEX2;SOD2;PMVK;ACOT8","reference95","Up",348,"hsa04146","Peroxisome"
"hsa04148 Efferocytosis",0.0272830340489339,0.125465971432951,0.0524431379684603,0.341462846931924,1.42673285170795,84,"TGFB1;BSG;SLC16A1;CALR;ABCA1;MFGE8;ODC1;NFATC3;ARNT;PTPN6;ATP2A2;CASP1;PLA2G15;RAB7A;CPT1A;MAPK3;ATP8A1;PANX1","reference95","Up",348,"hsa04148","Efferocytosis"
"hsa04150 mTOR signaling pathway",0.636979584559151,0.738896318088615,0.010199522836684,-0.207041029121425,-0.922024843780973,105,"TNF;INSR;LRP6;DDIT4;PRR5;TSC1;AKT3;STRADB;GSK3B;WDR59;MAPKAP1;DVL3;RRAGB;MTOR;SOS1;ATP6V1C1;FNIP1;SLC38A9;MIOS;PTEN;SGK1;WDR24","reference95","Down",348,"hsa04150","mTOR signaling pathway"
