"case_id","axis","case_label","primary_analysis","n_patients","n_cells_total","min_cells_per_sample","genes_ranked_n","direction","global_FDR_tier","pathway","pval","padj","log2err","ES","NES","size","leadingEdge","pathway_id","pathway_name","gene_set_size_total","target_family2_BH","target_family2_Holm","target_family4_BH","target_family4_Holm"
"filter_cpm1_3","Gene filter","CPM >= 1 in >= 3 samples",FALSE,3,3207,140,12912,"relapse_up","FDR < 0.05","hsa05169 Epstein-Barr virus infection",0.000221471560712189,0.00436791133626818,0.518848077743792,0.365118741220814,1.68038245902373,165,"RUNX3;MYC;GADD45B;CD58;CALR;RELA;CD247;STAT3;ADRM1;ICAM1;TRAF3;MAPK9;CD44;CDK4;BID;MAP2K3;SIN3A;TAP1;NFKB2;JAK3;HLA-C;BAX;RIPK1;HLA-E;PIK3R3;MDM2;RELB;HLA-B;TAP2;B2M;E2F1;TAPBP;PSMC5;NFKB1;AKT1;DDB2;HDAC2;VIM;OAS3;HLA-A;IKBKG;PSMD8;MYD88;E2F3;CD3D;PSMD11;HDAC1;PDIA3;MAP3K7;PSMD12;PSMC3","hsa05169","Epstein-Barr virus infection",205,,,,
"filter_cpm1_3","Gene filter","CPM >= 1 in >= 3 samples",FALSE,3,3207,140,12912,"relapse_up","FDR < 0.05","hsa05170 Human immunodeficiency virus 1 infection",0.00588886097360342,0.0454466444702003,0.407017918923954,0.315713149420089,1.45872679106748,167,"FOS;CALR;RELA;CD247;NFATC3;MAPK9;GNG4;PRKCA;BID;MAP2K3;CALM1;TAP1;FBXW11;HLA-C;PPP3R1;BAX;RIPK1;HLA-E;PIK3R3;SAMHD1;HLA-B;TAP2;NFATC2;B2M;TAPBP;PXN;CUL1;CFL1;GNB1;NFKB1;GNG5;RPS6KB1;AKT1;HLA-A;IKBKG;MYD88;NRAS;CD3D;SKP1;MAPK3;CUL4A;ELOC;MAP2K1;PDIA3;MAP3K7;TNFRSF1B;RAC1;CALM3;GNG2;GNAI2","hsa05170","Human immunodeficiency virus 1 infection",214,,,,
"filter_cpm1_3","Gene filter","CPM >= 1 in >= 3 samples",FALSE,3,3207,140,12912,"relapse_up","FDR < 0.05","hsa05171 Coronavirus disease",2.77458309458299e-05,0.000984976998576961,0.575610261071129,0.394655997656831,1.7990946393312,156,"FOS;RELA;STAT3;RPL39L;HBEGF;TRAF3;MAPK9;PRKCA;CASP1;PIK3R3;RPL26L1;NFKB1;OAS3;RPL30;IKBKG;MYD88;RPS16;RPL8;RPLP1;RPL23A;MAPK3;RPS6;MAP3K7;RPLP2;UBA52;RPS13;RPL4;RPL7;RPS7;RPL21;PIK3CB;RPL37;RPS17;RPLP0;RPL18A;MAPK1;TLR3;RPS27A;RPS28;RPL38;RPS15A;RPS27L;RPS20;RPL19;STAT1;RPS25;EIF2AK2;RPS21;RPL27A;RPS27;RPS24;RPL14;RPL36;MX1;RPS4X;RPS3A;NFKBIB;RPL23;RPL5;RPS29;RPL3;JAK1;RPS3;PIK3R2;IRF9;RPS19;RPS2;RPL22;RPL13A;RPL35;RPL27;RSL24D1;RPL39;RPL11;IRAK1;RPL36A;RPS14;RPL35A;RPL9;RPL24;RPS12;RPL37A;RPL18;RPL15;PIK3R1;RPL10A;RPS23;PIK3CD;RPL32;RPL12;RPL17;PRKCB;RPS9;RPL34;FAU;CGAS;RPS4Y1;RPL6;RPL13","hsa05171","Coronavirus disease",238,,,,
"filter_cpm1_3","Gene filter","CPM >= 1 in >= 3 samples",FALSE,3,3207,140,12912,"relapse_up","FDR < 0.05","hsa05200 Pathways in cancer",0.00187012509642183,0.0214159486848307,0.45505986738723,0.283064882592329,1.41849382211834,318,"MYC;GADD45B;FOS;STAT5A;KIT;TGFB1;IL4R;CSF3R;RELA;RARA;PIM1;IFNG;RALA;IFNGR2;FH;IL15RA;STAT3;BRCA2;IL4;EPAS1;RASGRP1;TRAF3;MAPK9;GNG4;TPM3;PRKCA;CDK4;ITGB1;BID;CALM1;TGFBR1;FLT3LG;NFKB2;RPS6KA5;JAK3;TRAF4;BAX;PIK3R3;FGF9;MDM2;ADCY6;KEAP1;HSP90B1;FZD2;ELK1;E2F1;CUL1;FZD1;GRB2;GNB1;NFKB1;GNG5;RPS6KB1;AKT1;DDB2;HDAC2;GNAS;FOXO1;IKBKG;EGLN2;TERT;NCOA4;GSTA4;NRAS;SMO;ADCY7;GNA13;E2F3;RASSF5;ROCK1;ITGA3;SKP1;MAPK3;ADCY3;ELOC;HDAC1;MAP2K1;ETS1;NOTCH4;FRAT2;KIF7;EML4;AXIN1;RAC1;CALM3;PDGFA;BBC3;GNG2;GNAI2;SKP2;GNG10;PIK3CB;NOTCH1;ZBTB16;IL2RB;HSP90AB1;GSTO1;MAPK1;APPL1","hsa05200","Pathways in cancer",533,,,,
"filter_cpm1_3","Gene filter","CPM >= 1 in >= 3 samples",FALSE,3,3207,140,12912,"relapse_up","FDR 0.10b","hsa05202 Transcriptional misregulation in cancer",0.0274418973845173,0.121588300162183,0.352487857583619,0.313225212751496,1.35024659391807,110,"MYC;GADD45B;PER2;ID2;ITGB7;RELA;RARA;MAF;DUSP6;FLT1;MPO;TSPAN7;TFE3;ETV5;SIN3A;BAX;MDM2;REL;NFKB1;DDB2;HDAC2;ATF1;FOXO1","hsa05202","Transcriptional misregulation in cancer",201,,,,
"filter_cpm1_3","Gene filter","CPM >= 1 in >= 3 samples",FALSE,3,3207,140,12912,"relapse_up","FDR 0.05b","hsa05203 Viral carcinogenesis",0.0180134518959353,0.0999183659852662,0.352487857583619,0.30893730769817,1.38651523457728,143,"STAT5A;RANBP1;RELA;STAT3;YWHAB;PKM;TRAF3;CDK4;NFKB2;JAK3;HLA-C;BAX;GTF2H3;HLA-E;PIK3R3;DDX3X;YWHAZ;MDM2;HLA-B;RASA2;PXN;REL;GRB2;NFKB1;ATF4;HDAC2;CREB3L3;HLA-A;IKBKG;ACTN4;YWHAQ;NRAS;MAPK3;HDAC9;HDAC1;ATP6V0D1;HDAC3;RBL1;RAC1","hsa05203","Viral carcinogenesis",205,,,,
"filter_cpm1_3","Gene filter","CPM >= 1 in >= 3 samples",FALSE,3,3207,140,12912,"relapse_up","FDR b	% 0.20","hsa05204 Chemical carcinogenesis - DNA adducts",0.478515625,0.626837811346863,0.0802023444698144,0.332522110099686,0.989043284521729,18,"AKR1C2;SULT1A1","hsa05204","Chemical carcinogenesis - DNA adducts",70,,,,
"filter_cpm1_3","Gene filter","CPM >= 1 in >= 3 samples",FALSE,3,3207,140,12912,"relapse_up","FDR < 0.05","hsa05205 Proteoglycans in cancer",0.00328549125096576,0.0323985942803568,0.431707695803346,0.36067971903687,1.56001854271045,116,"MYC;TGFB1;TWIST1;CD63;STAT3;ACTB;HBEGF;ACTG1;PTPN6;CD44;PRKCA;ITGB1;PPP1CC;PIK3R3;MDM2;FZD2;ELK1;PXN;FZD1;GRB2;RPS6KB1;AKT1;RRAS2;NRAS;SMO;TFAP4;MSN;ROCK1;MAPK3;RPS6;MAP2K1;RAC1;PDCD4;FLNA;PPP1CB;PIK3CB;DDX5;TIMP3;EZR;MAPK1;PTPN11;ITPR3;NUDT16L1;TIAM1","hsa05205","Proteoglycans in cancer",204,,,,
"filter_cpm1_3","Gene filter","CPM >= 1 in >= 3 samples",FALSE,3,3207,140,12912,"relapse_down","FDR b	% 0.20","hsa05206 MicroRNAs in cancer",0.222222222222222,0.412076021090737,0.132846300606183,-0.252562620929488,-1.12296302405472,117,"SPRY2;BMF;CCND2;MARCKS;PRKCE;CDKN1B;FSCN1;DDIT4;MDM4;HMOX1;PLCG2;CRK;BMPR2;FOXP1;MAPK7","hsa05206","MicroRNAs in cancer",323,,,,
"filter_cpm1_3","Gene filter","CPM >= 1 in >= 3 samples",FALSE,3,3207,140,12912,"relapse_up","FDR < 0.05","hsa05207 Chemical carcinogenesis - receptor activation",0.00159706411292661,0.0198242549907516,0.45505986738723,0.37344260040405,1.60267945121605,108,"MYC;FOS;STAT5A;RELA;STAT3;CDC6;PRKCA;CACNA1A;PIK3R3;FGF9;ADCY6;HSP90B1;E2F1;KPNB1;GRB2;CDC25A;NFKB1;RPS6KB1;AKT1;ATF4;GNAS;CREB3L3;ARRB1;EPHX2;GSTA4;NRAS;KPNA1;ADCY7;KPNA4;MAPK3;ADCY3;MAP2K1;PTGES3;RPS6KA3;CHRNA9;GNAI2;PIK3CB;HSP90AB1;GSTO1;MAPK1;EPHX1","hsa05207","Chemical carcinogenesis - receptor activation",217,,,,
"filter_cpm1_3","Gene filter","CPM >= 1 in >= 3 samples",FALSE,3,3207,140,12912,"relapse_up","FDR < 0.05","hsa05208 Chemical carcinogenesis - reactive oxygen species",3.18437533541261e-06,0.000282613311017869,0.627256739718528,0.404294221821189,1.87415178794309,169,"FOS;AKR1C2;RELA;COX5A;NDUFC2;ATP5F1B;UQCRHL;AKR1C1;MAPK9;SOD2;NDUFA6;NDUFAB1;NDUFA9;VDAC1;NDUFA12;CYC1;SLC25A5;PIK3R3;UQCRH;KEAP1;PRKD2;GRB2;NFKB1;CYBA;AKT1;COX6A1;EPHX2;IKBKG;COX8A;COX7A2L;NDUFV2;COX6C;GSTA4;NRAS;ATP5PF;COX4I1;MAPK3;ATP5MC1;SLC25A6;MAP2K1;VDAC2;NDUFB7;RAC1;NDUFB6;ACP1;ATP5F1C;NDUFB9;ATP5MC3;ATP5F1A;PPIF;NDUFS3;PIK3CB;NCF1;COX7B;GSTO1;MAPK1;EPHX1;PTPN11;SDHB;ATP5F1E;NDUFS8;NDUFB2;SOD1;SLC25A4;NDUFA8;UQCR11;ATP5PB;ARAF;NDUFB11","hsa05208","Chemical carcinogenesis - reactive oxygen species",227,,,,
"filter_cpm1_3","Gene filter","CPM >= 1 in >= 3 samples",FALSE,3,3207,140,12912,"relapse_up","FDR 0.05b","hsa05210 Colorectal cancer",0.00832422966456042,0.0527209447377375,0.380730400722792,0.385032278332054,1.54883397651785,76,"MYC;GADD45B;FOS;TGFB1;RALA;MAPK9;TGFBR1;BAX;PIK3R3;GRB2;RPS6KB1;AKT1;DDB2;NRAS;MAPK3;MAP2K1;AXIN1;RAC1;BBC3;PIK3CB;MAPK1;APPL1;BCL2;TCF7L2;ARAF;PIK3R2;BRAF;BIRC5;BAK1;RPS6KB2;AKT2;KRAS;SMAD2;PIK3R1;MSH6;SOS2","hsa05210","Colorectal cancer",87,,,,
"filter_cpm1_3","Gene filter","CPM >= 1 in >= 3 samples",FALSE,3,3207,140,12912,"relapse_up","FDR 0.05b","hsa05211 Renal cell carcinoma",0.012665447845362,0.0749372330850582,0.380730400722792,0.386070376342229,1.46115943113447,58,"TGFB1;FH;EPAS1;RAPGEF1;TFE3;PIK3R3;RAP1A;GRB2;AKT1;EGLN2;NRAS;MAPK3;PRCC;ELOC;RAP1B;MAP2K1;ETS1;RAC1;PIK3CB;MAPK1;PTPN11;VHL;RBX1;PAK2;ARAF;CDC42;ELOB;PIK3R2;BRAF;VEGFA;AKT2;KRAS;PIK3R1;SOS2;ARNT;PIK3CD;CREBBP;HIF1A","hsa05211","Renal cell carcinoma",70,,,,
"filter_cpm1_3","Gene filter","CPM >= 1 in >= 3 samples",FALSE,3,3207,140,12912,"relapse_up","FDR < 0.05","hsa05212 Pancreatic cancer",0.000869883187278417,0.0128670221451599,0.477270815362862,0.444905442985129,1.73824455950031,66,"GADD45B;TGFB1;RELA;RALA;STAT3;BRCA2;MAPK9;CDK4;TGFBR1;BAX;PIK3R3;E2F1;NFKB1;RPS6KB1;AKT1;DDB2;IKBKG;E2F3;MAPK3;MAP2K1;RAC1;PIK3CB;MAPK1;STAT1;ARAF;CDC42;RALBP1;JAK1;PIK3R2;BRAF;BAK1;RPS6KB2;VEGFA;AKT2;ARHGEF6;RB1;KRAS;SMAD2;PIK3R1","hsa05212","Pancreatic cancer",77,,,,
"filter_cpm1_3","Gene filter","CPM >= 1 in >= 3 samples",FALSE,3,3207,140,12912,"relapse_up","FDR b	% 0.20","hsa05213 Endometrial cancer",0.268714011516315,0.450108171371826,0.11331290842208,0.304194510361879,1.11418913847755,49,"MYC;GADD45B;BAX;PIK3R3;ELK1;GRB2;AKT1;DDB2;NRAS;MAPK3;MAP2K1;AXIN1;PIK3CB;MAPK1","hsa05213","Endometrial cancer",59,,,,
"filter_cpm1_3","Gene filter","CPM >= 1 in >= 3 samples",FALSE,3,3207,140,12912,"relapse_up","FDR b	% 0.20","hsa05214 Glioma",0.0754716981132075,0.225665912121306,0.224966093540314,0.35128581609121,1.31386673865142,55,"GADD45B;PRKCA;CDK4;CALM1;BAX;PIK3R3;MDM2;E2F1;GRB2;AKT1;DDB2;NRAS;E2F3;MAPK3;MAP2K1;CALM3;PDGFA;PIK3CB;MAPK1","hsa05214","Glioma",76,,,,
"filter_cpm1_3","Gene filter","CPM >= 1 in >= 3 samples",FALSE,3,3207,140,12912,"relapse_up","FDR b	% 0.20","hsa05215 Prostate cancer",0.131970260223048,0.311967924424672,0.165656695205483,0.307845750144424,1.21773680064203,70,"RELA;SLC19A1;ETV5;PIK3R3;MDM2;HSP90B1;E2F1;GRB2;NFKB1;AKT1;ATF4;FOXO1;CREB3L3;IKBKG;NRAS;E2F3;MAPK3;MAP2K1;PDGFA;PIK3CB;HSP90AB1;MAPK1;BCL2;HSP90AA1;TCF7L2;ARAF;PIK3R2;CDK2;BRAF","hsa05215","Prostate cancer",106,,,,
"filter_cpm1_3","Gene filter","CPM >= 1 in >= 3 samples",FALSE,3,3207,140,12912,"relapse_up","FDR 0.10b","hsa05216 Thyroid cancer",0.0324388732009882,0.135479999839421,0.321775918075361,0.463253220935549,1.54488462566511,30,"MYC;GADD45B;TPM3;BAX;DDB2;NCOA4;NRAS;MAPK3;MAP2K1","hsa05216","Thyroid cancer",37,,,,
"filter_cpm1_3","Gene filter","CPM >= 1 in >= 3 samples",FALSE,3,3207,140,12912,"relapse_up","FDR b	% 0.20","hsa05217 Basal cell carcinoma",0.260536398467433,0.440430578361613,0.115240003147781,0.345352629663193,1.13649080304002,29,"GADD45B;BAX;FZD2;FZD1;DDB2;SMO;KIF7;AXIN1","hsa05217","Basal cell carcinoma",63,,,,
"filter_cpm1_3","Gene filter","CPM >= 1 in >= 3 samples",FALSE,3,3207,140,12912,"relapse_up","FDR 0.10b","hsa05218 Melanoma",0.0258284123894283,0.119125748665758,0.352487857583619,0.420742152584175,1.4902577766757,41,"GADD45B;CDK4;BAX;PIK3R3;FGF9;MDM2;E2F1;AKT1;DDB2;NRAS;E2F3;MAPK3;MAP2K1;PDGFA;PIK3CB;MAPK1;ARAF;PIK3R2;BRAF;BAK1;AKT2;RB1;KRAS;PIK3R1","hsa05218","Melanoma",73,,,,
"filter_cpm1_3","Gene filter","CPM >= 1 in >= 3 samples",FALSE,3,3207,140,12912,"relapse_up","FDR 0.05b","hsa05219 Bladder cancer",0.00846505309873532,0.0527209447377375,0.380730400722792,0.512866330755366,1.68761115863127,28,"MYC;HBEGF;CDK4;RPS6KA5;MDM2;E2F1;NRAS;E2F3;MAPK3;MAP2K1;MAPK1;ARAF;DAPK3;BRAF;VEGFA;RB1;KRAS","hsa05219","Bladder cancer",41,,,,
"filter_cpm1_3","Gene filter","CPM >= 1 in >= 3 samples",FALSE,3,3207,140,12912,"relapse_up","FDR < 0.05","hsa05220 Chronic myeloid leukemia",0.00136304971107501,0.0186108710550626,0.45505986738723,0.429636005680047,1.69011354378049,68,"MYC;GADD45B;STAT5A;TGFB1;RELA;CDK4;TGFBR1;BAX;PIK3R3;MDM2;E2F1;GRB2;NFKB1;AKT1;DDB2;HDAC2;IKBKG;NRAS;E2F3;MAPK3;HDAC1;MAP2K1","hsa05220","Chronic myeloid leukemia",77,,,,
"filter_cpm1_3","Gene filter","CPM >= 1 in >= 3 samples",FALSE,3,3207,140,12912,"relapse_up","FDR < 0.05","hsa05221 Acute myeloid leukemia",0.000472629199213832,0.00729492894438741,0.49849310876659,0.46375243599448,1.75516249649844,58,"MYC;STAT5A;KIT;PER2;RELA;RARA;PIM1;STAT3;DUSP6;MPO;PIK3R3;GRB2;NFKB1;RPS6KB1;AKT1;IKBKG;NRAS;MAPK3;MAP2K1","hsa05221","Acute myeloid leukemia",68,,,,
"filter_cpm1_3","Gene filter","CPM >= 1 in >= 3 samples",FALSE,3,3207,140,12912,"relapse_up","FDR b	% 0.20","hsa05222 Small cell lung cancer",0.130929791271347,0.31194681812972,0.16823816568964,0.32062360195925,1.24636417002884,64,"MYC;GADD45B;RELA;TRAF3;CDK4;ITGB1;TRAF4;BAX;PIK3R3;E2F1;NFKB1;AKT1;DDB2;IKBKG","hsa05222","Small cell lung cancer",93,,,,
"filter_cpm1_3","Gene filter","CPM >= 1 in >= 3 samples",FALSE,3,3207,140,12912,"relapse_up","FDR 0.05b","hsa05223 Non-small cell lung cancer",0.00863743975044335,0.0528670881277136,0.380730400722792,0.424737027960276,1.60094466399734,57,"GADD45B;STAT5A;STAT3;PRKCA;CDK4;JAK3;BAX;PIK3R3;E2F1;GRB2;AKT1;DDB2;NRAS;E2F3;RASSF5;MAPK3;MAP2K1;KIF5B;EML4","hsa05223","Non-small cell lung cancer",73,,,,
"filter_cpm1_3","Gene filter","CPM >= 1 in >= 3 samples",FALSE,3,3207,140,12912,"relapse_up","FDR 0.05b","hsa05224 Breast cancer",0.00763992462427085,0.0511730800304934,0.407017918923954,0.370585135009896,1.50454270195086,82,"MYC;GADD45B;FOS;KIT;BRCA2;CDK4;NFKB2;BAX;PIK3R3;FGF9;FZD2;E2F1;FZD1;GRB2;RPS6KB1;AKT1;DDB2;NRAS;E2F3;MAPK3;MAP2K1;NOTCH4;FRAT2;AXIN1","hsa05224","Breast cancer",148,,,,
"filter_cpm1_3","Gene filter","CPM >= 1 in >= 3 samples",FALSE,3,3207,140,12912,"relapse_up","FDR < 0.05","hsa05225 Hepatocellular carcinoma",0.00580606847264369,0.0454466444702003,0.407017918923954,0.355030011560677,1.53699971959647,114,"MYC;GADD45B;TGFB1;DPF3;ACTB;ACTG1;PRKCA;CDK4;TGFBR1;BAX;PIK3R3;KEAP1;FZD2;ELK1;E2F1;FZD1;GRB2;RPS6KB1;AKT1;SMARCD3;DDB2;SMARCC1;ACTL6A;TERT;SMARCD2;GSTA4;NRAS;E2F3;MAPK3;MAP2K1;FRAT2;AXIN1","hsa05225","Hepatocellular carcinoma",170,,,,
"filter_cpm1_3","Gene filter","CPM >= 1 in >= 3 samples",FALSE,3,3207,140,12912,"relapse_up","FDR b	% 0.20","hsa05226 Gastric cancer",0.186346863468635,0.372535509857961,0.136490437780413,0.288875595859186,1.17087432558599,79,"MYC;GADD45B;TGFB1;TGFBR1;BAX;PIK3R3;FGF9;FZD2;E2F1;FZD1;GRB2;RPS6KB1;AKT1;DDB2;TERT;NRAS;E2F3;MAPK3;MAP2K1;FRAT2;AXIN1;PIK3CB;MAPK1;TERC;BCL2;RXRA;TCF7L2;ARAF;PIK3R2;CDK2;BRAF;BAK1;RPS6KB2;AKT2;RB1;KRAS;DVL1;SMAD2;PIK3R1;SOS2","hsa05226","Gastric cancer",150,,,,
"filter_cpm1_3","Gene filter","CPM >= 1 in >= 3 samples",FALSE,3,3207,140,12912,"relapse_up","FDR 0.10b","hsa05230 Central carbon metabolism in cancer",0.0237946923235725,0.115713914724223,0.352487857583619,0.405948444073522,1.49932032057232,50,"MYC;KIT;LDHA;SLC1A5;PGAM1;SCO2;PKM;HK1;PIK3R3;PFKP;AKT1;LDHB;SIRT6;NRAS;PDHA1;MAPK3;MAP2K1;SLC7A5;PIK3CB;TIGAR;MAPK1","hsa05230","Central carbon metabolism in cancer",71,,,,
"filter_cpm1_3","Gene filter","CPM >= 1 in >= 3 samples",FALSE,3,3207,140,12912,"relapse_up","FDR b	% 0.20","hsa05231 Choline metabolism in cancer",0.105660377358491,0.269756838905775,0.188204146308491,0.318310620117603,1.2541185889958,69,"FOS;SLC44A1;CHKA;MAPK9;PRKCA;CHPT1;PIK3R3;SLC44A3;GRB2;DGKD;RPS6KB1;AKT1;SLC44A2;NRAS;DGKQ;LYPLA1;MAPK3;MAP2K1;RAC1;PDGFA;GPCPD1;PIK3CB;MAPK1","hsa05231","Choline metabolism in cancer",99,,,,
"filter_cpm1_3","Gene filter","CPM >= 1 in >= 3 samples",FALSE,3,3207,140,12912,"relapse_up","FDR < 0.05","hsa05235 PD-L1 expression and PD-1 checkpoint pathway in cancer",5.96032242525206e-05,0.00162762650843422,0.557332238758646,0.455604757817794,1.84666313524011,79,"FOS;RELA;CD247;BATF3;IFNG;IFNGR2;STAT3;NFATC3;RASGRP1;PTPN6;MAP2K3;PPP3R1;PIK3R3;NFATC2;NFKB1;RPS6KB1;AKT1;IKBKG;MYD88;NRAS;CD3D;MAPK3;MAP2K1;CSNK2A2;EML4;MAP3K3;PIK3CB;LAT;MAPK1;TLR9;PTPN11;CSNK2A1;STAT1;PPP3CC;BATF","hsa05235","PD-L1 expression and PD-1 checkpoint pathway in cancer",90,,,,
"filter_cpm1_3","Gene filter","CPM >= 1 in >= 3 samples",FALSE,3,3207,140,12912,"relapse_down","FDR 0.10b","hsa05310 Asthma",0.0256788846334782,0.119125748665758,0.352487857583619,-0.577788040815271,-1.58025156456484,14,"TNF;HLA-DRB5;HLA-DQA1;HLA-DMA;HLA-DRA;HLA-DRB1;HLA-DOA","hsa05310","Asthma",32,,,,
"filter_cpm1_3","Gene filter","CPM >= 1 in >= 3 samples",FALSE,3,3207,140,12912,"relapse_down","FDR b	% 0.20","hsa05320 Autoimmune thyroid disease",0.175257731958763,0.35756606232966,0.150169802128406,-0.392210854239183,-1.25257119262194,24,"GZMB;TSHR;HLA-DRB5;HLA-DQA1;HLA-DMA;HLA-DRA;HLA-DRB1;HLA-DOA","hsa05320","Autoimmune thyroid disease",54,,,,
"filter_cpm1_3","Gene filter","CPM >= 1 in >= 3 samples",FALSE,3,3207,140,12912,"relapse_up","FDR 0.10b","hsa05321 Inflammatory bowel disease",0.0554493307839388,0.194098793363499,0.266350657088526,0.400428747924223,1.40755628182696,39,"TGFB1;IL4R;RELA;IFNG;IFNGR2;STAT3;GATA3;IL4;MAF;IL21R","hsa05321","Inflammatory bowel disease",66,,,,
"filter_cpm1_3","Gene filter","CPM >= 1 in >= 3 samples",FALSE,3,3207,140,12912,"relapse_down","FDR b	% 0.20","hsa05322 Systemic lupus erythematosus",0.463917525773196,0.614517618095092,0.0847985102819124,-0.313457840517355,-1.00106424105765,24,"TNF;HLA-DRB5;HLA-DQA1;HLA-DMA;HLA-DRA;HLA-DRB1;HLA-DOA","hsa05322","Systemic lupus erythematosus",143,,,,
"filter_cpm1_3","Gene filter","CPM >= 1 in >= 3 samples",FALSE,3,3207,140,12912,"relapse_down","FDR b	% 0.20","hsa05323 Rheumatoid arthritis",0.206543967280164,0.400584929992631,0.136490437780413,-0.301916039235224,-1.1673209834498,52,"TNF;ATP6V1E2;CXCL2;HLA-DRB5;HLA-DQA1;HLA-DMA;ATP6V1C1;CXCL3;HLA-DRA;HLA-DRB1;TNFSF13B;CXCL8;ITGAL;HLA-DOA","hsa05323","Rheumatoid arthritis",95,,,,
"filter_cpm1_3","Gene filter","CPM >= 1 in >= 3 samples",FALSE,3,3207,140,12912,"relapse_down","FDR b	% 0.20","hsa05330 Allograft rejection",0.0815899581589958,0.230692583179298,0.227987202850442,-0.430301975012659,-1.38422276883991,25,"TNF;GZMB;HLA-DRB5;HLA-DQA1;HLA-DMA;IL12A;HLA-DRA;HLA-DRB1;HLA-DOA","hsa05330","Allograft rejection",39,,,,
"filter_cpm1_3","Gene filter","CPM >= 1 in >= 3 samples",FALSE,3,3207,140,12912,"relapse_down","FDR b	% 0.20","hsa05332 Graft-versus-host disease",0.101030927835052,0.26372043662826,0.20207170902116,-0.446056531592773,-1.37577106015353,22,"TNF;GZMB;HLA-DRB5;HLA-DQA1;HLA-DMA;HLA-DRA;HLA-DRB1;HLA-DOA","hsa05332","Graft-versus-host disease",45,,,,
"filter_cpm1_3","Gene filter","CPM >= 1 in >= 3 samples",FALSE,3,3207,140,12912,"relapse_down","FDR b	% 0.20","hsa05340 Primary immunodeficiency",0.522198731501057,0.661041303168482,0.0797705918628453,-0.295815834670147,-0.967982133404201,27,"RAG2;CD4;RAG1;IL7R;CD8A;RFX5","hsa05340","Primary immunodeficiency",38,,,,
"filter_cpm1_3","Gene filter","CPM >= 1 in >= 3 samples",FALSE,3,3207,140,12912,"relapse_up","FDR b	% 0.20","hsa05410 Hypertrophic cardiomyopathy",0.224528301886792,0.412076021090737,0.124434168630393,0.33004391165687,1.16900696298243,41,"SNTA1;TGFB1;ITGB7;ATP2A1;ACTB;ACTG1;TPM3;ITGB1;ATP2A2;EMD","hsa05410","Hypertrophic cardiomyopathy",99,,,,
"filter_cpm1_3","Gene filter","CPM >= 1 in >= 3 samples",FALSE,3,3207,140,12912,"relapse_up","FDR b	% 0.20","hsa05412 Arrhythmogenic right ventricular cardiomyopathy",0.24904214559387,0.430010828270964,0.118287526124085,0.325796069279214,1.14082447098081,37,"SNTA1;ITGB7;ATP2A1;ACTB;DSG2;ACTG1;ITGB1;ATP2A2;EMD","hsa05412","Arrhythmogenic right ventricular cardiomyopathy",86,,,,
"filter_cpm1_3","Gene filter","CPM >= 1 in >= 3 samples",FALSE,3,3207,140,12912,"relapse_up","FDR b	% 0.20","hsa05414 Dilated cardiomyopathy",0.116322701688555,0.286767771523869,0.178219874951973,0.36491271872157,1.30140946849095,42,"SNTA1;TGFB1;ITGB7;ATP2A1;ACTB;ACTG1;TPM3;ITGB1;ADCY6;ATP2A2;EMD;GNAS;ADCY7;ITGA3;TPM4;ADCY3","hsa05414","Dilated cardiomyopathy",105,,,,
"filter_cpm1_3","Gene filter","CPM >= 1 in >= 3 samples",FALSE,3,3207,140,12912,"relapse_up","FDR < 0.05","hsa05415 Diabetic cardiomyopathy",8.48529970322638e-05,0.00200818759643024,0.538434096309916,0.382871892262718,1.73220241403533,151,"TGFB1;ATP2A1;RELA;COX5A;NDUFC2;ATP5F1B;UQCRHL;MAPK9;PRKCA;NDUFA6;NDUFAB1;NDUFA9;PPP1CC;VDAC1;NDUFA12;TGFBR1;CYC1;SLC25A5;PIK3R3;UQCRH;ATP2A2;NFKB1;CYBA;AKT1;COX6A1;COX8A;IRS1;COX7A2L;NDUFV2;COX6C;ATP5PF;GAPDH;PDHA1;COX4I1;MPC2;ATP5MC1;SLC25A6;VDAC2;NDUFB7;RAC1;NDUFB6;ATP5F1C;NDUFB9;ATP5MC3;ATP5F1A;PPIF;NDUFS3;PPP1CB;PIK3CB;NCF1;COX7B;MPC1;SDHB;GFPT1;ATP5F1E;NDUFS8;NDUFB2;PPP1CA;SLC25A4;NDUFA8;UQCR11;ATP5PB;NDUFB11","hsa05415","Diabetic cardiomyopathy",205,,,,
"filter_cpm1_3","Gene filter","CPM >= 1 in >= 3 samples",FALSE,3,3207,140,12912,"relapse_down","FDR b	% 0.20","hsa05416 Viral myocarditis",0.29399585921325,0.468020313994188,0.112378519110475,-0.292968410573909,-1.10230993282821,46,"CAV1;HLA-DRB5;RAC3;HLA-DQA1;HLA-DMA;HLA-DRA;DAG1;CASP8;HLA-DRB1;SNTB2;ITGAL;HLA-DOA","hsa05416","Viral myocarditis",70,,,,
